Age,Gender,Education,Person Income,Employee Experience,Home Onwership,Loan Amount,Loan Intent,Loan interest Rate,Loan percentage,Credit History,Credit Score,Previous Loan,Loan Status
25,1,1,39552,1,0,15000,4,11.11,0.38,4,645,1,0
22,0,3,67360,4,3,2500,0,14.35,0.04,4,627,1,0
26,1,3,59753,1,3,2500,0,14.59,0.04,2,607,0,1
25,1,0,66951,5,3,2500,4,7.88,0.04,2,708,0,0
22,1,0,67037,2,3,2500,1,11.01,0.04,4,613,1,0
23,1,0,60221,0,3,2500,0,11.01,0.04,2,673,0,1
24,1,3,69974,2,3,2500,1,14.72,0.04,3,534,1,0
25,1,1,39031,4,0,3250,4,10.74,0.08,2,668,0,1
23,1,1,71627,0,3,2500,4,14.96,0.03,2,560,1,0
22,0,3,72923,0,3,2500,0,11.01,0.03,4,663,0,0
25,0,3,72837,0,3,2500,4,8.63,0.03,3,625,1,0
23,1,3,74201,0,3,2500,0,7.49,0.03,3,643,1,0
26,1,3,39326,5,0,4800,5,12.61,0.12,3,675,0,0
25,1,3,39209,4,0,6250,0,11.49,0.16,3,606,0,0
23,1,1,76782,4,3,2500,1,14.72,0.03,2,661,0,0
26,0,1,77941,1,3,2500,3,10.99,0.03,3,540,1,0
25,0,0,79210,3,3,2500,3,10.08,0.03,2,563,1,0
24,0,0,85012,1,3,2500,0,12.53,0.03,3,559,1,0
24,1,3,39646,4,0,3000,5,10.75,0.08,4,633,1,0
22,1,4,66313,1,3,2500,3,16.49,0.04,3,554,0,1
24,1,4,39449,1,0,4500,5,6.76,0.11,2,522,1,0
24,1,0,78129,0,3,2500,2,11.14,0.03,3,620,0,1
24,0,0,85311,0,3,2500,5,12.61,0.03,4,694,0,0
24,1,1,96802,1,3,2500,2,9.62,0.03,2,629,1,0
26,0,3,99986,6,3,2500,5,13.92,0.03,3,610,0,0
26,1,0,102963,6,3,2500,1,8.59,0.02,2,663,0,0
23,0,4,111856,2,3,2500,5,10.74,0.02,3,681,1,0
24,1,4,39277,2,0,12250,1,8.94,0.31,4,596,1,0
23,1,3,136564,2,3,2500,5,7.37,0.02,3,628,1,0
26,1,2,146163,4,3,2500,1,7.66,0.02,4,660,0,0
26,1,4,241298,6,3,2500,3,13.61,0.01,2,740,1,0
23,1,0,13611,0,3,2800,0,9.99,0.21,4,563,0,1
23,0,4,16451,2,3,2800,4,15.21,0.17,2,682,0,1
25,0,3,17127,2,3,2800,4,14.61,0.16,2,597,0,1
22,0,1,18187,0,3,2800,5,6.54,0.15,3,664,0,1
22,0,3,39119,0,0,6950,5,7.74,0.18,3,639,1,0
21,0,3,18559,0,3,2800,0,8.0,0.15,3,563,0,1
26,1,4,19143,4,3,2800,1,15.31,0.15,4,623,0,1
23,0,1,39650,0,0,1200,5,7.68,0.03,4,702,0,0
21,0,3,19941,1,3,2800,3,7.4,0.14,4,668,0,1
23,1,1,39191,0,0,15000,0,11.58,0.38,4,618,1,0
25,1,0,25919,3,3,2800,2,15.21,0.11,4,607,0,1
21,1,3,39155,0,2,4500,4,16.0,0.11,4,684,1,0
24,0,0,26659,2,3,2800,5,14.22,0.11,4,542,1,0
22,1,1,28291,3,3,2800,3,20.0,0.1,4,618,0,1
23,1,3,29806,2,3,2800,0,11.01,0.09,2,547,1,0
23,0,1,29699,4,3,2800,3,11.49,0.09,4,638,0,1
25,0,3,39159,0,0,8000,0,13.16,0.2,2,585,0,0
21,1,3,39200,0,0,4200,0,11.58,0.11,2,647,0,0
25,1,4,39408,3,0,2500,2,7.68,0.06,3,596,0,1
22,1,0,39311,0,0,7500,3,11.01,0.19,3,674,1,0
23,0,0,33010,1,3,2800,1,12.29,0.08,3,566,0,0
22,0,3,33478,0,3,2800,3,7.51,0.08,3,600,0,1
22,1,4,39737,0,2,1200,3,9.96,0.03,2,549,1,0
23,0,4,39334,0,0,2500,2,12.8,0.06,3,643,0,1
23,0,3,35638,2,3,2800,4,10.38,0.08,2,678,1,0
22,1,4,36260,0,3,2800,1,7.43,0.08,4,667,1,0
26,0,4,36884,4,3,2800,5,14.65,0.08,3,640,1,0
22,0,3,24409,2,3,2850,3,15.27,0.12,4,599,0,0
25,0,0,39545,2,0,7200,3,5.42,0.18,4,623,1,0
25,0,4,39289,4,0,22750,4,6.17,0.58,4,703,0,0
24,0,4,55088,2,3,2850,3,11.86,0.05,2,620,1,0
23,1,0,39379,0,2,9250,1,17.19,0.23,4,645,1,0
22,1,3,108698,0,3,2850,5,5.99,0.03,3,606,0,0
23,1,3,34765,0,3,2875,5,15.23,0.08,3,633,0,0
25,1,1,45127,1,3,2875,3,11.28,0.06,4,643,0,0
22,0,3,39227,4,0,10000,1,7.51,0.25,2,657,1,0
26,0,1,80088,4,3,2875,0,7.49,0.04,2,669,1,0
24,1,1,39332,0,0,14000,5,12.73,0.36,4,643,0,0
21,0,4,23745,0,3,2900,4,8.0,0.12,2,549,1,0
26,1,4,38488,3,3,2900,3,9.91,0.08,2,597,1,0
22,0,0,38852,2,3,2900,0,11.01,0.07,4,676,0,1
25,0,4,60865,7,3,2900,1,8.0,0.05,4,656,1,0
22,1,4,33465,0,3,2925,4,10.71,0.09,4,625,1,0
22,0,3,39626,0,0,10000,1,10.83,0.25,3,667,1,0
22,0,0,39258,0,2,6600,1,9.07,0.17,3,619,1,0
22,1,0,30846,0,3,2975,5,9.96,0.1,2,647,0,0
21,1,1,60276,0,3,2975,1,7.9,0.05,2,695,0,0
22,1,4,39489,0,0,15000,4,13.98,0.38,3,592,0,0
24,0,0,12995,1,3,3000,4,7.9,0.23,3,640,0,1
23,0,4,39839,1,0,1000,1,10.95,0.03,2,713,0,0
21,1,3,15134,2,3,3000,1,8.9,0.2,4,629,0,1
21,1,3,15286,0,3,3000,5,7.88,0.2,3,566,0,1
23,0,3,16936,2,3,3000,0,11.01,0.18,3,524,0,1
21,0,4,39770,0,2,8000,3,8.0,0.2,3,675,0,0
23,0,0,18020,0,3,3000,5,7.74,0.17,3,685,0,1
21,1,3,18176,0,3,3000,3,13.43,0.17,3,635,0,1
22,1,1,40060,2,0,1000,2,15.27,0.02,2,598,0,1
21,1,1,18370,2,3,3000,2,9.63,0.16,2,664,0,1
23,0,1,39960,0,0,6000,1,10.71,0.15,4,614,0,0
26,1,0,18153,5,3,3000,5,11.01,0.17,2,696,0,1
22,1,3,18729,0,3,3000,1,9.91,0.16,3,561,0,1
22,1,0,18858,0,3,3000,5,7.51,0.16,4,687,0,1
22,1,0,39924,1,0,4200,5,10.99,0.11,4,585,1,0
25,1,0,39880,3,0,10000,4,13.99,0.25,3,678,0,0
22,0,0,39901,2,0,5000,4,7.49,0.13,3,656,1,0
25,0,3,40131,6,0,4800,0,7.29,0.12,4,688,0,0
22,1,1,39278,0,0,3625,1,6.92,0.09,3,632,0,0
23,0,3,20263,0,3,3000,0,16.29,0.15,2,633,0,1
21,1,4,39790,0,0,10000,1,5.42,0.25,2,668,0,0
22,0,3,20429,0,3,3000,2,13.92,0.15,4,628,0,1
26,0,3,21779,5,3,3000,2,11.01,0.14,4,537,0,1
25,1,0,21806,5,3,3000,1,11.83,0.14,4,650,0,1
23,0,1,22139,0,3,3000,0,10.37,0.14,4,615,0,1
21,1,3,22631,3,3,3000,3,6.0,0.13,3,575,0,1
23,0,3,22608,0,3,3000,2,11.71,0.13,4,529,0,1
21,0,4,22687,0,3,3000,0,7.9,0.13,2,708,0,1
22,0,0,39855,0,0,5500,0,11.01,0.14,2,648,0,0
21,0,0,39696,0,0,5000,4,16.0,0.13,2,642,0,1
24,1,4,22540,0,3,3000,4,15.27,0.13,2,698,0,1
23,1,3,22601,2,3,3000,2,15.99,0.13,2,571,0,1
22,0,4,22615,0,3,3000,3,13.99,0.13,4,687,0,1
26,0,3,39798,4,0,3250,3,6.99,0.08,4,616,1,0
22,0,1,22916,0,3,3000,0,10.59,0.13,3,669,0,1
23,1,1,23092,0,3,3000,4,13.06,0.13,2,553,0,1
22,1,1,22614,0,3,3000,5,11.01,0.13,2,579,0,1
22,1,0,22402,0,3,3000,4,11.86,0.13,2,706,0,1
25,0,4,40425,0,0,12500,1,7.9,0.31,4,596,1,0
21,0,1,22805,0,3,3000,3,9.7,0.13,2,630,0,1
22,0,1,40225,2,0,2500,0,6.99,0.06,3,711,0,0
21,0,3,23480,0,3,3000,2,10.99,0.13,4,495,0,1
22,0,1,39997,0,0,14500,0,11.99,0.36,4,629,1,0
22,1,4,23799,0,3,3000,5,13.06,0.13,2,670,0,1
23,1,1,24037,0,3,3000,5,12.99,0.12,2,530,0,1
23,0,1,24325,0,3,3000,4,9.99,0.12,3,603,0,1
24,0,3,39891,0,0,6600,3,12.73,0.17,4,596,1,0
26,1,0,40045,8,0,3000,3,13.22,0.07,4,559,1,0
26,0,1,40001,2,0,3500,2,8.59,0.09,2,569,1,0
21,1,4,24419,0,3,3000,4,10.99,0.12,2,621,0,1
22,1,4,24110,3,3,3000,2,11.01,0.12,3,662,0,1
22,1,0,24882,2,3,3000,1,13.11,0.12,4,626,0,0
21,1,3,25224,0,3,3000,1,10.37,0.12,3,647,1,0
24,1,3,25034,2,3,3000,5,11.01,0.12,4,531,1,0
23,1,3,25459,4,3,3000,0,11.46,0.12,4,638,0,0
25,0,1,40278,3,0,6000,5,10.59,0.15,2,708,1,0
26,0,4,26210,8,3,3000,4,10.59,0.11,2,568,1,0
23,1,1,25937,0,3,3000,0,12.68,0.12,2,648,1,0
22,0,0,27153,0,3,3000,1,13.49,0.11,3,534,1,0
21,1,0,40577,0,0,3000,3,9.99,0.07,2,648,1,0
22,0,0,40760,0,2,16500,1,8.9,0.4,4,586,1,0
24,0,3,27248,3,3,3000,4,10.33,0.11,2,589,1,0
22,1,3,28227,0,3,3000,3,6.62,0.11,3,673,0,0
22,0,3,28703,0,3,3000,3,5.79,0.1,2,595,1,0
24,1,3,29040,0,3,3000,1,8.0,0.1,3,586,1,0
22,1,4,40259,0,2,12000,4,9.91,0.3,2,612,1,0
24,1,3,37387,0,3,3000,1,6.03,0.08,3,647,1,0
22,1,0,37039,0,3,3000,3,11.01,0.08,4,628,1,0
24,1,1,36702,0,3,3000,0,19.29,0.08,2,659,0,1
24,1,4,36532,5,3,3000,4,7.49,0.08,3,625,1,0
22,1,3,40540,0,0,8875,5,10.65,0.22,4,550,1,0
23,0,3,36895,1,3,3000,5,7.49,0.08,2,570,0,0
24,0,3,37001,3,3,3000,4,10.37,0.08,2,559,1,0
23,1,1,37137,0,3,3000,3,5.79,0.08,3,567,1,0
25,0,0,36906,1,3,3000,0,12.98,0.08,3,641,1,0
23,1,3,37048,2,3,3000,3,15.2,0.08,2,625,0,1
21,1,0,37287,0,3,3000,4,9.62,0.08,4,628,0,0
25,0,3,36818,4,3,3000,4,13.61,0.08,2,585,1,0
22,0,1,37013,0,3,3000,4,11.12,0.08,3,590,1,0
21,0,3,37306,0,3,3000,1,16.32,0.08,3,636,1,0
24,1,3,36691,0,3,3000,3,11.86,0.08,4,655,1,0
24,0,0,37032,0,3,3000,0,13.98,0.08,2,654,0,1
25,0,1,36967,3,3,3000,3,11.01,0.08,4,506,1,0
21,0,3,40563,0,2,2500,4,6.03,0.06,4,625,1,0
25,1,0,40689,3,0,8000,1,6.62,0.2,4,631,1,0
21,0,0,40845,0,0,2000,2,14.27,0.05,4,582,0,1
25,0,0,36501,1,3,3000,2,12.21,0.08,4,675,0,1
21,0,1,36725,1,3,3000,1,11.89,0.08,4,662,1,0
25,0,3,40410,2,0,3000,3,11.99,0.07,2,621,1,0
24,1,0,38222,3,3,3000,3,15.62,0.08,4,653,0,0
25,1,1,40310,4,0,5000,5,8.49,0.12,3,612,0,0
26,0,3,38208,3,3,3000,3,13.36,0.08,4,634,0,1
26,0,1,40702,4,2,10150,5,8.49,0.25,2,649,1,0
22,1,3,38646,1,3,3000,1,11.86,0.08,4,514,1,0
23,1,1,38067,1,3,3000,1,11.89,0.08,2,666,1,0
22,0,0,38543,0,3,3000,0,7.68,0.08,4,640,1,0
23,1,3,40941,1,0,8325,4,15.99,0.2,3,679,0,0
24,0,3,40706,3,0,1250,4,19.29,0.03,4,611,1,0
23,0,3,40647,2,0,8000,1,7.49,0.2,3,693,0,0
25,1,0,39630,0,3,3000,0,8.94,0.08,3,648,1,0
24,1,4,39637,1,3,3000,3,12.29,0.08,2,672,0,0
24,0,0,40750,1,0,2050,2,13.49,0.05,2,622,0,1
25,0,0,39348,3,3,3000,0,9.32,0.08,2,679,1,0
23,0,3,39957,1,3,3000,5,10.0,0.08,2,641,1,0
22,1,0,39941,0,3,3000,4,16.45,0.08,3,661,1,0
26,0,0,40358,2,3,3000,5,10.75,0.07,2,641,1,0
26,0,0,40985,2,3,3000,3,5.99,0.07,4,619,1,0
22,1,1,40642,0,0,12375,0,7.29,0.3,2,673,0,0
25,0,3,40259,3,3,3000,5,5.99,0.07,2,651,0,0
25,1,3,40080,5,3,3000,4,10.95,0.07,4,582,0,0
26,0,2,40961,5,3,3000,1,11.12,0.07,2,701,0,0
23,0,3,41847,2,3,3000,5,10.0,0.07,4,654,1,0
22,1,1,42320,0,3,3000,0,11.83,0.07,2,638,1,0
25,0,0,35864,1,3,3000,3,6.62,0.08,2,600,0,1
22,0,1,43134,4,3,3000,1,11.01,0.07,2,648,0,0
23,0,3,43058,1,3,3000,4,13.85,0.07,3,635,1,0
22,1,1,42924,0,3,3000,1,10.01,0.07,2,530,1,0
22,1,3,35960,0,3,3000,0,13.3,0.08,2,637,0,1
24,1,3,43094,1,3,3000,0,10.74,0.07,2,571,1,0
22,0,3,44044,0,3,3000,4,11.71,0.07,3,615,1,0
23,0,0,44479,0,3,3000,3,7.29,0.07,3,666,0,0
26,0,0,44302,7,3,3000,1,7.88,0.07,4,640,1,0
24,0,4,44347,2,3,3000,1,13.92,0.07,3,709,1,0
23,1,0,40520,2,0,3000,0,14.35,0.07,3,619,1,0
24,0,0,44786,2,3,3000,0,9.33,0.07,2,572,1,0
25,1,3,45098,3,3,3000,3,11.71,0.07,2,642,0,0
21,1,1,40293,0,0,7800,4,9.88,0.19,2,643,1,0
21,1,3,45428,0,3,3000,1,6.39,0.07,3,660,1,0
25,0,1,38131,3,3,3000,2,11.01,0.08,4,667,0,1
24,0,4,46942,4,3,3000,1,13.06,0.06,4,677,1,0
21,0,4,46751,3,3,3000,0,7.05,0.06,4,649,0,0
22,1,0,46656,0,3,3000,1,10.28,0.06,3,654,1,0
22,0,0,40385,0,0,12500,1,14.26,0.31,2,660,0,0
24,0,4,40482,4,0,8125,3,8.59,0.2,4,658,1,0
25,0,3,40534,1,0,4400,1,8.0,0.11,3,626,1,0
24,1,0,46652,4,3,3000,4,17.56,0.06,2,628,1,0
25,1,4,47488,3,3,3000,4,7.29,0.06,3,622,1,0
24,1,3,40148,4,0,4000,5,13.04,0.1,4,649,0,0
26,0,3,40598,5,3,3000,3,11.49,0.07,3,668,0,1
22,0,3,48848,0,3,3000,4,14.35,0.06,3,626,1,0
26,0,1,40485,1,0,7000,4,7.43,0.17,4,683,0,0
23,1,0,40395,1,2,12200,1,10.99,0.3,4,626,0,0
23,1,3,49105,0,3,3000,4,13.49,0.06,3,619,0,0
24,1,1,49260,3,3,3000,4,10.74,0.06,3,662,1,0
23,1,3,40622,0,0,9000,0,16.29,0.22,3,665,0,1
21,1,0,48839,0,3,3000,5,11.01,0.06,3,638,1,0
21,1,0,40916,0,0,6425,4,9.63,0.16,3,668,0,0
25,0,0,49128,2,3,3000,3,10.25,0.06,2,616,1,0
24,1,1,49115,0,3,3000,3,14.22,0.06,4,632,1,0
22,0,4,45499,0,3,3000,0,20.0,0.07,2,643,0,1
23,1,0,52637,4,3,3000,1,8.49,0.06,4,649,1,0
22,1,3,45569,0,3,3000,0,11.11,0.07,2,604,0,1
23,1,3,45500,0,3,3000,1,10.75,0.07,4,459,0,1
25,0,1,52926,2,3,3000,4,13.8,0.06,3,725,1,0
22,0,3,52643,0,3,3000,1,13.72,0.06,3,653,0,0
22,0,1,53339,3,3,3000,1,5.42,0.06,3,571,1,0
24,0,3,53117,2,3,3000,4,8.0,0.06,2,605,1,0
21,1,3,40938,0,0,11200,5,13.92,0.27,4,659,0,1
23,0,3,54063,0,3,3000,3,11.49,0.06,3,588,1,0
23,1,3,53857,1,3,3000,3,9.25,0.06,3,634,1,0
23,1,1,41224,0,2,9000,5,13.57,0.22,4,566,1,0
25,1,3,40543,0,0,5000,5,6.54,0.12,2,650,0,0
24,1,1,40727,0,2,12250,5,13.11,0.3,4,527,1,0
24,0,1,41061,0,0,6000,0,10.59,0.15,3,583,1,0
24,0,0,40862,2,0,2500,2,7.14,0.06,3,623,1,0
25,1,0,55064,5,3,3000,3,7.9,0.05,4,633,1,0
24,0,4,41088,2,0,10000,2,11.01,0.24,4,693,1,0
24,0,4,55086,0,3,3000,3,7.49,0.05,4,615,1,0
24,1,3,55270,2,3,3000,0,9.99,0.05,4,637,1,0
22,1,3,55085,2,3,3000,4,11.99,0.05,4,592,1,0
26,1,3,47976,4,3,3000,1,11.01,0.06,2,589,0,1
24,0,4,47921,3,3,3000,3,14.61,0.06,4,681,0,1
22,0,0,55095,4,3,3000,1,11.01,0.05,3,707,1,0
24,1,0,55007,2,3,3000,5,9.32,0.05,2,653,1,0
21,1,1,48436,0,3,3000,3,13.67,0.06,2,682,0,1
23,0,0,41234,5,0,4200,3,11.01,0.1,3,610,1,0
24,1,0,48982,1,3,3000,1,11.01,0.06,3,694,0,1
25,0,0,40937,3,0,7125,3,7.51,0.17,3,655,0,0
22,0,1,41135,0,2,5000,3,18.25,0.12,2,664,1,0
24,1,0,41126,0,0,2500,4,8.9,0.06,2,649,1,0
24,1,3,49243,2,3,3000,1,17.27,0.06,2,649,0,1
25,0,4,56348,1,3,3000,3,11.01,0.05,3,646,1,0
23,1,0,41348,0,0,8000,4,6.99,0.19,2,645,1,0
22,1,3,57326,0,3,3000,1,6.62,0.05,2,628,1,0
21,0,1,57792,0,3,3000,4,13.92,0.05,2,661,0,0
25,1,1,41003,0,2,9750,5,11.01,0.24,3,600,1,0
26,0,1,58088,7,3,3000,5,6.76,0.05,2,639,1,0
23,1,3,41137,2,0,4000,0,14.79,0.1,2,620,1,0
24,1,0,51314,0,3,3000,0,11.01,0.06,3,609,0,1
24,1,3,41542,4,0,12000,5,5.42,0.29,2,647,1,0
25,1,3,58532,3,3,3000,0,11.01,0.05,4,609,1,0
22,1,4,58772,1,3,3000,4,14.79,0.05,2,489,1,0
25,0,0,58692,4,3,3000,1,13.47,0.05,4,547,1,0
21,0,0,58533,0,3,3000,1,9.76,0.05,4,641,0,0
26,1,0,58359,6,3,3000,3,10.14,0.05,3,605,1,0
25,0,3,41262,3,0,12000,5,9.99,0.29,3,633,1,0
22,0,4,60589,0,3,3000,4,7.88,0.05,3,639,1,0
25,1,1,61044,0,3,3000,2,6.03,0.05,3,590,1,0
26,0,0,54295,3,3,3000,2,7.49,0.06,4,574,0,1
23,0,4,61202,1,3,3000,0,8.49,0.05,2,704,0,0
23,0,4,53860,0,3,3000,0,7.66,0.06,4,673,0,1
23,1,0,61182,0,3,3000,1,6.91,0.05,2,642,1,0
22,0,0,41120,2,0,10750,1,7.88,0.26,2,643,0,0
23,0,4,53799,0,3,3000,4,9.62,0.06,4,659,0,1
22,0,3,41177,0,0,5000,5,7.14,0.12,3,618,0,0
23,1,3,61262,0,3,3000,1,11.01,0.05,2,569,1,0
26,1,3,61146,4,3,3000,4,9.88,0.05,4,672,0,0
22,0,0,60835,1,3,3000,4,10.99,0.05,3,588,0,0
24,1,0,62243,0,3,3000,0,8.9,0.05,2,631,1,0
24,1,0,63225,3,3,3000,2,10.65,0.05,3,616,1,0
24,1,4,63075,0,3,3000,2,12.68,0.05,4,574,0,0
24,1,3,63091,3,3,3000,4,10.59,0.05,2,657,0,0
22,0,1,56291,0,3,3000,3,15.62,0.05,2,544,0,1
23,1,3,63376,0,3,3000,0,10.37,0.05,2,579,1,0
22,1,3,41593,0,0,12000,5,10.65,0.29,3,575,0,0
23,0,3,63395,0,3,3000,1,5.99,0.05,2,587,0,0
25,1,0,63776,1,3,3000,0,12.99,0.05,4,608,1,0
22,1,1,41314,0,0,5000,1,13.85,0.12,3,642,0,0
25,1,1,59371,5,3,12000,3,11.01,0.2,4,653,1,0
22,1,3,59528,3,3,12000,0,7.49,0.2,3,577,1,0
26,0,1,41540,3,0,14400,5,7.88,0.35,3,649,0,0
23,1,1,59299,1,3,12000,5,10.25,0.2,4,592,1,0
25,1,1,41795,2,0,10000,1,15.31,0.24,4,668,1,0
23,1,1,41790,0,2,13000,1,15.31,0.31,4,639,1,0
23,0,4,59153,0,3,12000,1,7.42,0.2,3,610,1,0
26,1,3,60415,0,3,12000,0,15.23,0.2,3,619,1,0
23,0,3,41913,1,0,1000,0,10.59,0.02,2,590,0,1
25,0,3,60517,1,3,12000,1,7.14,0.2,4,602,1,0
24,0,1,41918,3,0,4000,5,14.91,0.1,2,639,0,0
25,1,0,61169,4,3,12000,4,16.77,0.2,3,668,1,0
26,0,1,61180,4,3,12000,5,11.01,0.2,4,656,1,0
24,1,3,42223,4,2,5100,3,11.12,0.12,4,671,1,0
21,1,0,41953,0,0,2500,2,7.88,0.06,3,654,0,1
22,1,3,41860,1,2,10000,5,14.96,0.24,3,644,0,0
21,1,3,60925,0,3,12000,4,11.71,0.2,3,530,1,0
23,1,3,60593,1,3,12000,1,10.59,0.2,3,643,1,0
24,1,3,60830,0,3,12000,1,17.14,0.2,4,671,0,0
24,0,1,54064,1,3,12000,0,12.23,0.22,3,669,0,1
23,0,4,60675,2,3,12000,0,6.54,0.2,3,641,1,0
22,1,0,53904,0,3,12000,0,11.86,0.22,2,553,0,1
24,0,3,61257,3,3,12000,2,7.51,0.2,4,647,1,0
25,1,0,61118,0,3,12000,1,7.88,0.2,4,604,0,0
23,1,4,53866,0,3,12000,3,11.01,0.22,4,647,0,1
25,0,0,60779,0,3,12000,4,7.88,0.2,2,547,1,0
23,0,3,60977,0,3,12000,1,12.87,0.2,2,607,1,0
22,1,1,61205,0,3,12000,4,10.0,0.2,2,598,1,0
25,1,3,54102,2,3,12000,3,15.31,0.22,3,642,0,1
23,1,0,53910,0,3,12000,5,16.0,0.22,2,621,0,1
22,1,3,61435,3,3,12000,1,12.73,0.2,4,609,1,0
26,0,1,41753,0,0,12000,0,6.03,0.29,4,660,0,0
25,1,1,61370,1,3,12000,0,11.01,0.2,3,672,0,0
23,0,3,61517,1,3,12000,5,11.58,0.2,4,578,1,0
25,0,3,41914,2,0,10000,0,12.42,0.24,3,586,1,0
25,0,1,42223,3,0,2500,2,6.03,0.06,2,619,0,0
23,0,1,42174,2,0,10000,0,6.99,0.24,4,631,1,0
23,0,1,62046,3,3,12000,1,12.99,0.19,3,674,0,0
22,1,1,55686,1,3,12000,3,11.01,0.22,4,530,0,1
25,0,3,63508,0,3,12000,3,12.21,0.19,4,597,1,0
24,0,0,63124,2,3,12000,4,7.51,0.19,3,640,0,0
25,1,1,42203,6,0,2000,0,7.66,0.05,4,614,0,1
22,1,0,63225,3,3,12000,1,11.99,0.19,3,681,1,0
23,1,0,41843,0,2,10950,5,7.29,0.26,2,644,1,0
26,0,0,41963,0,0,5000,4,5.79,0.12,4,559,1,0
22,1,0,63111,0,3,12000,1,13.61,0.19,3,583,1,0
26,1,1,42045,5,0,6000,4,6.92,0.14,4,715,1,0
22,0,3,63291,0,3,12000,4,13.57,0.19,2,607,0,0
21,1,1,41852,0,0,6000,1,6.76,0.14,2,667,0,0
25,1,1,57065,2,3,12000,2,13.11,0.21,4,610,0,1
21,0,0,41365,0,0,7200,4,6.76,0.17,2,552,0,1
24,0,3,41988,0,0,5100,4,14.35,0.12,4,612,1,0
23,1,4,57257,0,3,12000,0,16.29,0.21,3,630,0,1
24,1,1,64797,0,3,12000,5,11.11,0.19,3,587,1,0
26,1,3,64510,2,3,12000,4,14.59,0.19,3,484,1,0
22,1,0,41728,0,0,11500,3,10.99,0.28,2,633,1,0
24,1,3,64516,1,3,12000,3,12.53,0.19,4,625,1,0
23,0,3,65829,0,3,12000,4,11.01,0.18,3,661,0,0
22,0,3,65640,4,3,12000,0,10.99,0.18,2,571,0,0
25,0,0,41803,0,0,6000,3,15.7,0.14,3,670,0,1
22,1,1,65445,1,3,12000,0,8.49,0.18,4,623,0,0
24,0,3,65845,6,3,12000,1,8.49,0.18,4,575,1,0
23,1,1,65827,1,3,12000,5,11.36,0.18,2,528,1,0
22,0,4,59276,0,3,12000,5,14.65,0.2,3,642,0,1
25,0,1,41742,3,0,10000,3,12.87,0.24,4,673,1,0
25,0,3,66933,4,3,12000,2,10.37,0.18,2,655,1,0
24,1,0,41613,3,0,10000,3,12.18,0.24,4,650,0,0
26,1,3,66845,3,3,12000,4,7.88,0.18,4,659,0,0
23,1,3,41398,2,0,19000,0,11.48,0.46,4,626,1,0
22,1,1,67038,1,3,12000,5,8.32,0.18,4,653,0,0
26,1,0,67550,7,3,12000,4,12.42,0.18,3,692,0,0
24,0,0,41689,2,0,6000,2,14.11,0.14,4,601,1,0
25,0,0,41621,1,0,10000,1,11.26,0.24,3,685,0,0
25,1,4,66967,2,3,12000,1,10.65,0.18,3,669,1,0
22,1,1,41728,0,0,5000,1,9.63,0.12,3,644,1,0
21,0,0,67003,0,3,12000,5,10.62,0.18,2,600,0,0
25,0,1,41879,3,0,7000,1,11.28,0.17,2,657,1,0
25,1,0,59792,4,3,12000,0,13.49,0.2,2,624,0,1
24,1,0,41634,5,2,10000,5,11.01,0.24,3,650,1,0
22,1,1,67114,0,3,12000,1,13.79,0.18,2,563,1,0
24,1,1,67085,0,3,12000,1,9.63,0.18,2,671,1,0
21,1,1,41896,0,2,1500,4,10.65,0.04,3,664,1,0
22,1,1,67444,0,3,12000,1,11.01,0.18,4,577,1,0
22,0,1,68328,0,3,12000,1,6.91,0.18,2,678,1,0
23,1,1,41791,1,0,9000,4,13.47,0.22,4,669,1,0
23,0,0,42258,0,0,5500,3,7.49,0.13,4,676,1,0
21,1,3,68428,1,3,12000,5,10.75,0.18,4,652,1,0
24,1,0,67919,1,3,12000,5,11.49,0.18,2,655,1,0
23,0,1,68294,0,3,12000,4,10.75,0.18,3,651,1,0
24,1,1,67975,1,3,12000,2,8.94,0.18,3,665,1,0
24,1,3,67915,3,3,12000,5,14.26,0.18,2,668,1,0
25,0,1,61219,0,3,12000,4,14.74,0.2,2,532,0,1
22,1,0,68944,0,3,12000,1,10.99,0.17,2,638,1,0
23,1,3,69560,0,3,12000,1,11.01,0.17,4,599,1,0
26,1,1,69402,4,3,12000,3,10.99,0.17,4,610,0,0
23,0,3,42395,0,0,5000,1,7.9,0.12,3,661,1,0
23,1,3,62035,1,3,12000,0,17.99,0.19,4,619,0,1
21,0,3,69519,0,3,12000,0,7.29,0.17,4,657,1,0
24,0,4,62174,0,3,12000,4,7.88,0.19,3,687,0,1
22,1,0,69512,2,3,12000,1,13.11,0.17,2,565,1,0
23,1,0,69570,0,3,12000,0,8.94,0.17,2,644,1,0
23,1,4,70337,0,3,12000,0,12.87,0.17,3,569,0,0
25,0,3,62740,3,3,12000,3,13.47,0.19,3,673,0,1
23,1,1,63238,2,3,12000,0,15.95,0.19,3,611,0,1
21,0,3,42678,0,0,6400,1,7.51,0.15,2,489,1,0
26,1,2,70598,7,3,12000,0,9.91,0.17,3,571,1,0
22,1,0,70623,2,3,12000,5,11.49,0.17,4,651,0,0
24,0,0,70285,3,3,12000,1,13.11,0.17,2,616,1,0
24,0,0,63729,0,3,12000,3,9.99,0.19,4,603,0,1
26,1,4,42032,7,0,5400,0,7.68,0.13,4,692,1,0
22,1,3,71611,0,3,12000,4,10.37,0.17,3,659,0,0
23,1,0,42545,3,0,10000,3,10.59,0.24,2,563,1,0
